Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
300,46.54,0.55,0.8,55.13,18.09,-20.9,35.07
301,39.95,0.66,0.8,48.72,13.03,-173.01,59.85
302,9.16,0.58,0.8,52.21,14.86,-518.07,98.82
303,44.2,0.64,0.8,49.56,14.38,-71.56,46.03
304,27.18,0.68,0.8,55.79,14.46,-283.48,81.74
305,25.78,0.61,0.8,29,23.61,-273.91,81.07
306,34.46,0.43,0.8,44.05,17.17,-229.85,68.61
307,20.42,0.57,0.8,58.07,9.21,-413.26,88.98
308,29.66,0.39,0.8,28.41,14.61,-276.15,76.38
309,43.25,0.56,0.8,72.26,22.08,-61.04,39.91
310,31.06,0.72,0.8,67.71,18.54,-222.15,72.84
311,38.27,0.54,0.8,48.07,16.48,-172.92,59.74
312,37,0.57,0.8,70.17,7.78,-168.17,64.18
313,27.31,0.71,0.8,42.29,14.21,-267.13,80.7
314,30.85,0.5,0.8,46.35,15.74,-281.83,76.81
315,54.37,0.46,0.8,45.78,13,36.34,15.18
316,41.52,0.58,0.8,51.47,0.56,-114.18,54.97
317,40.44,0.75,0.8,53.92,16.39,-119.49,60.43
318,29.27,0.75,0.8,43.32,25.83,-291.58,77.33
319,36.19,0.31,0.8,32.09,18.39,-229.64,68.71
320,29.66,0.48,0.8,42.18,22.89,-255.41,75.02
321,26.01,0.35,0.8,48.24,24.75,-284.89,81.76
322,33.72,0.68,0.8,64.64,25.33,-211.81,72.28
323,28.84,0.52,0.8,67.03,21.97,-211.37,71.94
324,51.16,0.61,0.8,50.92,14.3,-1.11,27.75
325,41.24,0.62,0.8,28.05,7.66,-113.22,54.84
326,5.19,0.59,0.8,49.69,16.41,-534.92,99.47
327,45.75,0.62,0.8,46.64,15.42,-48.69,43.62
328,32.42,0.53,0.8,47.85,10.15,-217.1,72.58
329,22.28,0.43,0.8,48.38,10.6,-398.49,88.25
330,36.54,0.62,0.8,49.41,11.57,-216.36,67.78
331,47.45,0.7,0.8,48.83,19.92,-46.81,38.61
332,20.99,0.6,0.8,38.77,17.43,-343.64,90.11
333,30.36,0.55,0.8,39.51,16.51,-248.26,74.58
334,34.1,0.6,0.8,48.97,11.85,-239.3,69.24
335,34.98,0.52,0.8,52.9,15.89,-222.33,68.12
336,31.92,0.67,0.8,55.92,9.79,-227.31,73.26
337,19.36,0.46,0.8,57.46,16.82,-429.57,89.82
338,33.25,0.52,0.8,72.96,15.68,-148.94,62.37
339,41.42,0.65,0.8,49.56,15.41,-162.12,59.09
340,39.69,0.7,0.8,53.29,15.65,-121.26,60.52
341,27.79,0.55,0.8,55.46,20.94,-326.04,79.43
342,19.76,0.5,0.8,62.32,13.36,-358.83,90.91
343,40.1,0.41,0.8,42.78,14.88,-155.84,58.46
344,23.05,0.68,0.8,39.31,14.83,-367.8,86.56
345,40.18,0.27,0.8,51.2,22.1,-37.19,36.59
346,27.45,0.49,0.8,51.19,21.33,-330.63,79.68
347,56.3,0.68,0.8,38.53,13.05,25.1,18.79
348,42.99,0.45,0.8,47.83,6.93,-103.11,49.14
349,27.83,0.54,0.8,49.23,18.05,-258.95,80.21
350,36.61,0.64,0.8,49.43,14.11,-172.13,64.45
351,27.83,0.72,0.8,43.89,11.59,-287.96,77.03
352,31.37,0.45,0.8,59.88,19.48,-241.64,74.2
353,37.23,0.65,0.8,32.29,16.85,-163.33,63.82
354,38.44,0.73,0.8,39.51,1.77,-193.42,66.23
355,35.19,0.39,0.8,60.71,19.81,-155.99,58.13
356,33.82,0.42,0.8,70.24,20.03,-107.49,48.77
357,33.6,0.5,0.8,52.65,22.29,-227.47,68.39
358,34.18,0.54,0.8,54.28,23.57,-209.74,67.15
359,40.41,0.53,0.8,57.61,9.76,-113.72,54.82
360,26.85,0.67,0.8,52.44,11.46,-285.61,81.86
361,35.4,0.41,0.8,44.79,26.84,-179.84,70.08
362,24.5,0.68,0.8,72.41,20.71,-297.39,82.46
363,33.31,0.65,0.8,52.95,10.66,-192.3,70.83
364,49.26,0.51,0.8,46.32,7.42,-35.49,37.41
365,43.22,0.53,0.8,44.22,17.9,-85.11,52.36
366,37.27,0.59,0.8,61.71,15.51,-129.83,61.08
367,32.25,0.68,0.8,68.61,16.51,-224.59,73.08
368,35.75,0.6,0.8,54.66,18.41,-190.73,70.9
369,5.21,0.62,0.8,42.85,9.26,-508.86,98.17
370,42.46,0.6,0.8,48.25,13.99,-113.96,55.03
371,28.97,0.65,0.8,32.04,11.01,-258.64,75.18
372,21.26,0.48,0.8,47.5,16.81,-359.29,85.95
373,23.43,0.58,0.8,44.44,15.51,-359.12,86.06
374,23.84,0.57,0.8,41.91,21,-359.04,86.08
375,17.81,0.77,0.8,44.74,14.12,-350.37,90.34
376,36.99,0.54,0.8,69.66,14.92,-117.82,60.05
377,41.75,0.61,0.8,56.41,9.26,-107.21,54.33
378,24.51,0.72,0.8,46.43,10.23,-336.59,84.8
379,39.23,0.73,0.8,40.04,12.45,-119.83,60.39
380,40.4,0.58,0.8,51.78,16.64,-138.53,57.02
381,17.85,0.63,0.8,63.23,14.9,-372.98,91.61
382,20.3,0.62,0.8,40.92,10.97,-411.38,88.86
383,34.09,0.45,0.8,43.02,12.5,-202.66,71.64
384,41.04,0.65,0.8,74.66,8.18,-97,53.3
385,33.57,0.67,0.8,56.19,21.34,-181.9,70.11
386,30.29,0.77,0.8,41.85,16.4,-268.63,75.9
387,37.3,0.65,0.8,67.21,20.02,-133.7,61.4
388,31.58,0.79,0.8,55.54,17.47,-238.97,74.02
389,49.14,0.78,0.8,50.11,19.68,-24.21,41
390,39.72,0.71,0.8,75.09,15.37,-151.27,58.05
391,27.17,0.56,0.8,67.33,11.15,-259.89,80.24
392,41.66,0.48,0.8,47.3,17.13,-107.3,49.44
393,30.46,0.67,0.8,57.2,13.82,-306.44,78.33
394,44.45,0.56,0.8,22.32,10.9,-83.76,52.32
395,39.67,0.56,0.8,65.93,9.5,-127.86,56.05
396,25.73,0.54,0.8,46.02,9.01,-320.8,83.95
397,29.05,0.51,0.8,31.13,30.02,-295.62,77.59
398,35.4,0.75,0.8,60.08,13.82,-238.52,69.28
399,23.78,0.6,0.8,38.21,23.77,-356.66,85.96
400,35.41,0.68,0.8,33.67,21.73,-227.55,73.48
401,19.9,0.62,0.8,46.35,23.43,-354.25,90.67
402,33.89,0.71,0.8,42.69,21.6,-199.23,71.37
403,41.13,0.61,0.8,65.45,21.16,-87.58,47.41
404,33.62,0.66,0.8,68.78,19.04,-183.53,65.14
405,33.03,0.73,0.8,46.02,7.72,-190.78,70.73
406,42.3,0.56,0.8,42.38,22.12,-76.21,51.4
407,41.21,0.64,0.8,67.63,16.11,-109.67,49.63
408,28.98,0.59,0.8,57.78,17.74,-290.18,77.23
409,32.83,0.7,0.8,59.61,15.64,-198.6,71.28
410,48.18,0.56,0.8,63.79,9.27,-8.68,33.51
411,27.36,0.49,0.8,50.6,20.33,-304.11,78.03
412,32.72,0.56,0.8,38.41,18.81,-228.22,73.36
413,29.55,0.65,0.8,56.1,16.69,-311.76,78.65
414,34.37,0.86,0.8,37.84,13.32,-183.99,70.31
415,35.15,0.65,0.8,58.27,9.19,-174.75,64.58
416,26.75,0.61,0.8,46.55,16.8,-333.11,79.8
417,23.23,0.44,0.8,42.41,15.49,-326.65,84.15
418,26.09,0.73,0.8,52.32,17.07,-279.25,81.39
419,42.99,0.69,0.8,53.23,13.9,-78.62,51.69
420,50.27,0.62,0.8,55.78,17.65,-8.34,28.81
421,36.12,0.56,0.8,42.27,19.35,-173.36,64.54
422,33.41,0.54,0.8,58.24,14.32,-183.45,65.12
423,50.53,0.47,0.8,53.03,15.08,27.62,21.88
424,38.89,0.39,0.8,75.68,11.58,-74.62,45.83
425,39.72,0.55,0.8,34.69,13.91,-153.56,58.25
426,37.54,0.67,0.8,52.43,11.9,-177.52,64.95
427,40.6,0.68,0.8,63.98,17.13,-86.74,52.31
428,35.67,0.62,0.8,72.5,12.5,-147.23,57.39
429,37.38,0.77,0.8,53.51,19.82,-196.45,66.38
430,41.38,0.51,0.8,48.71,16.67,-74.38,51.14
431,46.15,0.54,0.8,56.25,17.95,7.03,30.66
432,36.5,0.4,0.8,47.52,16.28,-167.78,64.12
433,26.68,0.44,0.8,44.24,19.52,-320.26,79
434,38.86,0.65,0.8,52.23,19.03,-118.3,60.21
435,39.68,0.33,0.8,53.22,24.91,-15.14,28.44
436,30.01,0.47,0.8,46.57,7.42,-260.54,75.37
437,38.04,0.63,0.8,25.48,8.59,-140.73,62.05
438,47.64,0.72,0.8,36.34,17.04,-50.8,39.15
439,42.16,0.49,0.8,67.77,15.22,-56.05,39.2
440,34.15,0.61,0.8,43.79,17.23,-186.52,65.41
