Episode,Kick_Speed,friction,Rewards,Stop_Distance
230,53.2,0.9,-36.3,25.98
231,46.09,0.9,-103.11,45.21
232,25.09,0.9,-358.08,84.81
233,65.81,0.9,-1040.93,-8.01
234,22.52,0.9,-437.34,89.31
235,39.01,0.9,-188.6,63.22
236,21.1,0.9,-381.79,86.2
237,37.84,0.9,-198.57,64.01
238,17.3,0.9,-411.25,92.86
239,57.66,0.9,-23.18,18.4
240,51.03,0.9,-71.48,36.42
241,47.32,0.9,-85.15,38.2
242,31.5,0.9,-281.41,75.01
243,36.73,0.9,-170.42,61.74
244,47.22,0.9,-80.0,42.54
245,40.71,0.9,-165.09,56.24
246,42.79,0.9,-123.59,52.39
247,29.05,0.9,-346.53,79.18
248,11.67,0.9,-479.89,96.49
249,28.39,0.9,-353.53,79.61
250,39.45,0.9,-170.98,61.78
251,33.14,0.9,-263.73,73.82
252,53.96,0.9,-21.48,22.92
253,56.16,0.9,-28.67,19.7
254,25.25,0.9,-349.73,84.32
255,36.63,0.9,-184.87,62.92
256,31.2,0.9,-313.97,77.14
257,45.99,0.9,-100.96,44.97
258,23.49,0.9,-358.31,84.83
259,21.16,0.9,-418.46,88.27
260,24.45,0.9,-373.19,85.7
261,46.3,0.9,-93.28,39.2
262,39.45,0.9,-168.78,61.6
263,27.37,0.9,-344.13,79.03
264,58.52,0.9,0,9.43
265,38.38,0.9,-180.42,62.56
266,48.94,0.9,-68.04,35.95
267,34.95,0.9,-247.97,67.74
268,33.31,0.9,-236.92,71.95
269,20.55,0.9,-397.34,87.08
270,53.83,0.9,-49.79,28.37
271,33.25,0.9,-254.42,73.18
272,40.26,0.9,-205.83,59.67
273,33.94,0.9,-269.26,69.25
274,16.42,0.9,-420.12,93.34
275,32.95,0.9,-269.73,74.23
276,47.79,0.9,-79.9,42.53
277,31.77,0.9,-213.49,70.26
278,35.5,0.9,-250.96,67.95
279,28.01,0.9,-297.59,81.12
280,51.94,0.9,-32.07,30.37
281,8.99,0.9,-491.05,97.06
282,46.72,0.9,-110.6,46.02
283,28.6,0.9,-336.19,78.54
284,30.4,0.9,-335.03,78.47
285,19.06,0.9,-369.14,90.52
286,25.21,0.9,-330.13,83.14
287,59.34,0.9,-3.1,11.76
288,47.98,0.9,-123.46,47.37
289,32.38,0.9,-229.16,71.4
290,40.56,0.9,-166.43,61.4
291,17.45,0.9,-375.06,90.85
292,32.27,0.9,-297.75,76.09
293,37.52,0.9,-191.95,63.49
294,49.44,0.9,-95.72,39.49
295,34.15,0.9,-224.17,71.04
296,40.11,0.9,-193.35,58.65
297,32.84,0.9,-269.97,74.24
298,45.87,0.9,-112.95,46.27
299,39.94,0.9,-201.55,59.32
300,28.95,0.9,-286.5,75.35
301,48.71,0.9,-81.64,42.74
302,47.74,0.9,-100.5,44.92
303,31.53,0.9,-276.92,74.71
304,33.51,0.9,-252.09,73.02
305,42.55,0.9,-128.68,52.89
306,26.51,0.9,-343.87,83.97
307,44.21,0.9,-134.8,48.52
308,35.77,0.9,-238.7,67.06
309,44.89,0.9,-112.57,46.23
310,59.73,0.9,-197.64,1.76
311,37.64,0.9,-165.25,61.3
312,36.26,0.9,-258.29,68.48
313,43.04,0.9,-139.99,53.96
314,37.68,0.9,-188.92,63.25
315,47.83,0.9,-98.23,39.79
316,38.59,0.9,-193.27,63.59
317,63.0,0.9,-1037.16,-5.1
318,52.59,0.9,-39.53,26.58
319,51.14,0.9,-51.99,33.64
320,35.24,0.9,-221.64,70.85
321,38.53,0.9,-203.54,59.48
322,57.59,0.9,-11.36,15.04
323,18.83,0.9,-448.31,89.91
324,35.74,0.9,-264.96,68.95
325,44.68,0.9,-100.92,50.1
326,22.93,0.9,-404.13,87.47
327,41.14,0.9,-148.15,54.72
328,21.96,0.9,-405.68,87.56
329,34.9,0.9,-223.24,65.91
330,35.78,0.9,-217.37,65.47
331,31.44,0.9,-308.96,76.81
332,35.52,0.9,-241.55,67.27
333,26.84,0.9,-300.67,81.32
334,38.08,0.9,-181.62,62.66
335,42.66,0.9,-140.53,54.01
336,30.32,0.9,-340.61,78.81
337,49.91,0.9,-32.46,30.44
338,30.94,0.9,-280.04,74.92
339,29.2,0.9,-327.05,77.97
340,48.06,0.9,-85.02,38.18
341,44.13,0.9,-124.97,52.53
342,26.3,0.9,-300.2,81.29
343,23.27,0.9,-364.33,85.18
344,48.52,0.9,-94.95,39.4
345,29.98,0.9,-267.49,74.07
346,44.39,0.9,-107.87,50.82
347,58.02,0.9,-2.01,11.2
348,51.28,0.9,-43.11,32.25
349,47.26,0.9,-106.08,45.53
350,49.17,0.9,-60.72,40.1
351,34.38,0.9,-213.14,65.14
352,47.1,0.9,-90.61,38.87
353,37.71,0.9,-184.52,62.89
354,27.67,0.9,-354.03,79.64
355,33.73,0.9,-216.69,70.49
356,37.47,0.9,-175.22,62.13
357,47.48,0.9,-74.97,41.92
358,40.2,0.9,-203.75,59.5
359,38.4,0.9,-193.63,63.62
360,46.93,0.9,-88.33,43.53
361,45.65,0.9,-106.69,45.6
