Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
448,51.31,0.39,0.8,53.12,18.48,42.84,11.52
449,51.21,0.45,0.8,50.6,14.82,42.76,11.52
450,55.28,0.44,0.8,64.34,21.24,46.37,11.52
451,71.46,0.71,0.8,56.97,12.49,63.35,5.93
452,69.52,0.58,0.8,50.63,21.23,-579.86,0.73
453,70.55,0.44,0.8,49.98,11.68,-720.66,0.42
454,59.67,0.4,0.8,50.95,18.58,50.27,11.52
455,54.1,0.47,0.8,54.69,11.49,45.34,11.52
456,68.34,0.52,0.8,48.41,15.66,60.54,6.85
457,69.56,0.47,0.8,88.69,26.46,-1146.31,-0.28
458,67.2,0.4,0.8,38.94,21.53,-1146.04,-0.1
459,67.8,0.73,0.8,50.81,20.9,57.5,11.52
460,63.54,0.48,0.8,50.66,20.19,53.87,11.44
461,68.88,0.46,0.8,98.01,30.25,-802.12,0.28
462,57.57,0.5,0.8,57.04,22.37,48.41,11.52
463,51.43,0.58,0.8,49.03,10.65,42.99,11.52
464,55.94,0.43,0.8,57.03,21.33,46.95,11.52
465,66.78,0.45,0.8,41.45,21.7,-1180.26,-0.01
466,61.85,0.5,0.8,49.11,29.38,54.56,9.5
467,56.98,0.48,0.8,65.14,22.44,47.91,11.52
468,64.87,0.32,0.8,34.46,18.08,-60.4,3.33
469,59.35,0.49,0.8,48.87,23.82,50.02,11.52
470,59.45,0.64,0.8,48.24,25.36,50.06,11.52
471,61.86,0.42,0.8,54.95,20.39,54.13,10.15
472,50.79,0.36,0.8,47.65,20.07,42.42,11.52
473,61.08,0.57,0.8,64.29,20.27,51.55,11.52
474,71.1,0.51,0.8,67.75,17.94,-1135.26,-0.3
