Episode,Kick_Speed,friction,Rewards,Stop_Distance
236,56.65,0.9,-50.21,3.9
237,77.37,0.9,-56.97,3.7
238,80.47,0.9,-1039.34,-2.68
239,62.06,0.9,-50.18,3.9
240,76.78,0.9,-52.87,3.82
241,53.23,0.9,-50.22,3.9
242,73.18,0.9,-50.18,3.9
243,79.39,0.9,-503.91,0.31
244,74.69,0.9,-50.22,3.9
245,81.35,0.9,-1048.32,-6.66
246,50.33,0.9,-50.19,3.9
247,67.04,0.9,-50.24,3.9
248,82.95,0.9,-1056.08,-10.03
249,81.25,0.9,-1045.67,-5.56
250,43.07,0.9,-50.22,3.9
251,76.97,0.9,-54.29,3.78
252,53.69,0.9,-50.24,3.9
253,77.31,0.9,-61.29,3.59
254,80.32,0.9,-1042.77,-3.95
255,51.47,0.9,-50.25,3.9
256,78.71,0.9,-416.31,0.6
257,80.24,0.9,-1038.93,-2.22
258,50.57,0.9,-50.18,3.9
259,76.32,0.9,-50.23,3.9
260,42.94,0.9,-50.23,3.9
261,70.47,0.9,-50.23,3.9
262,81.52,0.9,-1051.07,-7.68
263,59.1,0.9,-50.25,3.9
264,74.65,0.9,-50.23,3.9
265,79.64,0.9,-387.27,0.72
266,85.6,0.9,-1068.2,-10.37
267,56.76,0.9,-50.21,3.9
268,76.49,0.9,-50.55,3.89
269,62.03,0.9,-50.19,3.9
270,77.22,0.9,-84.6,3.09
271,81.38,0.9,-1047.13,-5.87
272,46.29,0.9,-50.25,3.9
273,85.5,0.9,-1068.04,-10.13
274,80.69,0.9,-1040.95,-3.44
275,50.4,0.9,-50.21,3.9
276,75.46,0.9,-50.22,3.9
277,79.87,0.9,-1041.96,-3.74
278,85.92,0.9,-1071.26,-10.24
279,82.29,0.9,-1052.46,-8.79
280,78.84,0.9,-262.92,1.32
281,78.18,0.9,-170.82,1.99
282,53.23,0.9,-50.21,3.9
283,76.04,0.9,-50.77,3.88
284,79.48,0.9,-1036.34,-1.56
285,80.19,0.9,-1040.07,-2.83
286,79.61,0.9,-1032.86,-0.21
